0,1,2,3,4,5,6,7
BAL,MIN,Thu,PRIME,10,NFL,0,0
BAL,MIN,Thu,PRIME,11,NFL,0,0
BAL,MIN,Thu,PRIME,12,NFL,0,0
BAL,MIN,Thu,PRIME,13,NFL,0,0
BAL,MIN,Thu,PRIME,14,NFL,0,0
BAL,MIN,Thu,PRIME,15,NFL,0,0
BAL,MIN,Thu,PRIME,16,NFL,0,0
BAL,MIN,Thu,PRIME,2,NFL,0,0
BAL,MIN,Thu,PRIME,3,NFL,0,0
BAL,MIN,Thu,PRIME,4,NFL,0,0
BAL,MIN,Thu,PRIME,5,NFL,0,0
BAL,MIN,Thu,PRIME,6,NFL,0,0
BAL,MIN,Thu,PRIME,7,NFL,0,0
BAL,MIN,Thu,PRIME,8,NFL,0,0
BAL,MIN,Thu,PRIME,9,NFL,0,0
BAL,OAK,Sun,PRIME,1,NBC,0,0
BAL,OAK,Sun,PRIME,10,NBC,0,0
BAL,OAK,Sun,PRIME,11,NBC,0,0
BAL,OAK,Sun,PRIME,12,NBC,0,0
BAL,OAK,Sun,PRIME,13,NBC,0,0
BAL,OAK,Sun,PRIME,14,NBC,0,0
BAL,OAK,Sun,PRIME,15,NBC,0,0
BAL,OAK,Sun,PRIME,16,NBC,0,0
BAL,OAK,Sun,PRIME,17,NBC,0,0
BAL,OAK,Sun,PRIME,2,NBC,0,0
BAL,OAK,Sun,PRIME,3,NBC,0,0
BAL,OAK,Sun,PRIME,4,NBC,0,0
BAL,OAK,Sun,PRIME,5,NBC,0,0
BAL,OAK,Sun,PRIME,6,NBC,0,0
BAL,OAK,Sun,PRIME,7,NBC,0,0
BAL,OAK,Sun,PRIME,8,NBC,0,0
BAL,OAK,Sun,PRIME,9,NBC,0,0
BAL,OAK,Thu,PRIME,1,NBC,0,0
BAL,OAK,Thu,PRIME,12,NBC,0,0
BAL,PIT,Sun,PRIME,1,NBC,0,0
BAL,PIT,Sun,PRIME,10,NBC,0,0
BAL,PIT,Sun,PRIME,11,NBC,0,0
BAL,PIT,Sun,PRIME,12,NBC,0,1
BAL,PIT,Sun,PRIME,13,NBC,0,1
BAL,PIT,Sun,PRIME,14,NBC,0,1
BAL,PIT,Sun,PRIME,15,NBC,0,1
BAL,PIT,Sun,PRIME,16,NBC,0,0
BAL,PIT,Sun,PRIME,17,NBC,0,0
BAL,PIT,Sun,PRIME,2,NBC,0,0
BAL,PIT,Sun,PRIME,3,NBC,0,0
BAL,PIT,Sun,PRIME,4,NBC,0,0
BAL,PIT,Sun,PRIME,5,NBC,0,0
BAL,PIT,Sun,PRIME,6,NBC,0,0
BAL,PIT,Sun,PRIME,7,NBC,0,0
BAL,PIT,Sun,PRIME,8,NBC,0,0
BAL,PIT,Sun,PRIME,9,NBC,0,1
BAL,PIT,Thu,PRIME,1,NBC,0,0
BAL,PIT,Thu,PRIME,12,NBC,0,0
BUF,CIN,Thu,PRIME,1,NFL,0,0
BUF,CIN,Thu,PRIME,10,NFL,0,0
BUF,CIN,Thu,PRIME,11,NFL,0,0
BUF,CIN,Thu,PRIME,12,NFL,0,0
BUF,CIN,Thu,PRIME,13,NFL,0,0
BUF,CIN,Thu,PRIME,14,NFL,0,0
BUF,CIN,Thu,PRIME,15,NFL,0,0
BUF,CIN,Thu,PRIME,16,NFL,0,0
BUF,CIN,Thu,PRIME,2,NFL,0,0
BUF,CIN,Thu,PRIME,3,NFL,0,0
BUF,CIN,Thu,PRIME,4,NFL,0,0
BUF,CIN,Thu,PRIME,5,NFL,0,0
BUF,CIN,Thu,PRIME,6,NFL,0,0
BUF,CIN,Thu,PRIME,7,NFL,0,0
BUF,CIN,Thu,PRIME,8,NFL,0,0
BUF,CIN,Thu,PRIME,9,NFL,0,0
BUF,MIA,Mon,PRIME,1,ESPN,0,0
BUF,MIA,Mon,PRIME,10,ESPN,0,1
BUF,MIA,Mon,PRIME,11,ESPN,0,1
BUF,MIA,Mon,PRIME,12,ESPN,0,1
BUF,MIA,Mon,PRIME,13,ESPN,0,1
BUF,MIA,Mon,PRIME,14,ESPN,0,1
BUF,MIA,Mon,PRIME,15,ESPN,0,0
BUF,MIA,Mon,PRIME,16,ESPN,0,0
BUF,MIA,Mon,PRIME,2,ESPN,0,0
BUF,MIA,Mon,PRIME,3,ESPN,0,0
BUF,MIA,Mon,PRIME,4,ESPN,0,0
BUF,MIA,Mon,PRIME,5,ESPN,0,1
BUF,MIA,Mon,PRIME,6,ESPN,0,0
BUF,MIA,Mon,PRIME,7,ESPN,0,0
BUF,MIA,Mon,PRIME,8,ESPN,0,0
BUF,MIA,Mon,PRIME,9,ESPN,0,0
BUF,MIA,Thu,PRIME,1,NFL,0,0
BUF,MIA,Thu,PRIME,10,NFL,0,0
BUF,MIA,Thu,PRIME,11,NFL,0,0
BUF,MIA,Thu,PRIME,12,NFL,0,0
BUF,MIA,Thu,PRIME,13,NFL,0,0
BUF,MIA,Thu,PRIME,14,NFL,0,0
BUF,MIA,Thu,PRIME,15,NFL,0,0
BUF,MIA,Thu,PRIME,16,NFL,0,0
BUF,MIA,Thu,PRIME,2,NFL,0,0
BUF,MIA,Thu,PRIME,3,NFL,0,0
BUF,MIA,Thu,PRIME,4,NFL,0,0
BUF,MIA,Thu,PRIME,5,NFL,0,0
BUF,MIA,Thu,PRIME,6,NFL,0,0
BUF,MIA,Thu,PRIME,7,NFL,0,0
BUF,MIA,Thu,PRIME,8,NFL,0,0
BUF,MIA,Thu,PRIME,9,NFL,0,0
BUF,NE,Mon,PRIME,1,ESPN,0,0
BUF,NE,Mon,PRIME,10,ESPN,0,0
BUF,NE,Mon,PRIME,11,ESPN,0,0
BUF,NE,Mon,PRIME,12,ESPN,0,1
BUF,NE,Mon,PRIME,13,ESPN,0,1
BUF,NE,Mon,PRIME,14,ESPN,0,1
BUF,NE,Mon,PRIME,15,ESPN,0,0
BUF,NE,Mon,PRIME,16,ESPN,0,0
BUF,NE,Mon,PRIME,2,ESPN,0,1
BUF,NE,Mon,PRIME,3,ESPN,0,1
BUF,NE,Mon,PRIME,4,ESPN,0,0
BUF,NE,Mon,PRIME,5,ESPN,0,0
BUF,NE,Mon,PRIME,6,ESPN,0,0
BUF,NE,Mon,PRIME,7,ESPN,0,0
BUF,NE,Mon,PRIME,8,ESPN,0,0
BUF,NE,Mon,PRIME,9,ESPN,0,0
BUF,NYJ,Mon,PRIME,1,ESPN,0,0
BUF,NYJ,Mon,PRIME,10,ESPN,0,0
BUF,NYJ,Mon,PRIME,11,ESPN,0,0
BUF,NYJ,Mon,PRIME,12,ESPN,0,0
BUF,NYJ,Mon,PRIME,13,ESPN,0,0
BUF,NYJ,Mon,PRIME,14,ESPN,0,0
BUF,NYJ,Mon,PRIME,15,ESPN,0,0
BUF,NYJ,Mon,PRIME,16,ESPN,0,0
BUF,NYJ,Mon,PRIME,2,ESPN,0,0
BUF,NYJ,Mon,PRIME,3,ESPN,0,0
BUF,NYJ,Mon,PRIME,4,ESPN,0,0
BUF,NYJ,Mon,PRIME,5,ESPN,0,0
BUF,NYJ,Mon,PRIME,6,ESPN,0,0
BUF,NYJ,Mon,PRIME,7,ESPN,0,0
BUF,NYJ,Mon,PRIME,8,ESPN,0,0
BUF,NYJ,Mon,PRIME,9,ESPN,0,0
BUF,NYJ,Thu,PRIME,1,NFL,0,0
BUF,NYJ,Thu,PRIME,10,NFL,0,0
BUF,NYJ,Thu,PRIME,11,NFL,0,0
BUF,NYJ,Thu,PRIME,12,NFL,0,0
BUF,NYJ,Thu,PRIME,13,NFL,0,0
BUF,NYJ,Thu,PRIME,14,NFL,0,0
BUF,NYJ,Thu,PRIME,15,NFL,0,0
BUF,NYJ,Thu,PRIME,16,NFL,0,0
BUF,NYJ,Thu,PRIME,2,NFL,0,0
BUF,NYJ,Thu,PRIME,3,NFL,0,0
BUF,NYJ,Thu,PRIME,4,NFL,0,0
BUF,NYJ,Thu,PRIME,5,NFL,0,0
BUF,NYJ,Thu,PRIME,6,NFL,0,0
BUF,NYJ,Thu,PRIME,7,NFL,0,0
BUF,NYJ,Thu,PRIME,8,NFL,0,0
BUF,NYJ,Thu,PRIME,9,NFL,0,1
CAR,ATL,Mon,PRIME,1,ESPN,0,0
CAR,ATL,Mon,PRIME,10,ESPN,0,1
CAR,ATL,Mon,PRIME,11,ESPN,0,1
CAR,ATL,Mon,PRIME,12,ESPN,0,1
CAR,ATL,Mon,PRIME,13,ESPN,0,1
CAR,ATL,Mon,PRIME,14,ESPN,0,1
CAR,ATL,Mon,PRIME,15,ESPN,0,1
CAR,ATL,Mon,PRIME,16,ESPN,0,0
CAR,ATL,Mon,PRIME,2,ESPN,0,0
CAR,ATL,Mon,PRIME,3,ESPN,0,1
CAR,ATL,Mon,PRIME,4,ESPN,0,1
CAR,ATL,Mon,PRIME,5,ESPN,0,0
CAR,ATL,Mon,PRIME,6,ESPN,0,0
CAR,ATL,Mon,PRIME,7,ESPN,0,0
CAR,ATL,Mon,PRIME,8,ESPN,0,1
CAR,ATL,Mon,PRIME,9,ESPN,0,1
CAR,ATL,Sat,PRIME,15,NFL,0,1
CAR,ATL,Sat,PRIME,16,NFL,0,1
CAR,ATL,Thu,PRIME,1,NFL,0,0
