0,1,2,3,4,5,6,7
CIN,MIN,Mon,PRIME,1,ESPN,0,0
CIN,MIN,Mon,PRIME,10,ESPN,0,0
CIN,MIN,Mon,PRIME,11,ESPN,0,1
CIN,MIN,Mon,PRIME,12,ESPN,0,1
CIN,MIN,Mon,PRIME,13,ESPN,0,1
CIN,MIN,Mon,PRIME,14,ESPN,0,1
CIN,MIN,Mon,PRIME,15,ESPN,0,0
CIN,MIN,Mon,PRIME,16,ESPN,0,0
CIN,MIN,Mon,PRIME,2,ESPN,0,0
CIN,MIN,Mon,PRIME,3,ESPN,0,1
CIN,MIN,Mon,PRIME,4,ESPN,0,1
CIN,MIN,Mon,PRIME,5,ESPN,0,1
CIN,MIN,Mon,PRIME,6,ESPN,0,1
CIN,MIN,Mon,PRIME,7,ESPN,0,0
CIN,MIN,Mon,PRIME,8,ESPN,0,0
CIN,MIN,Mon,PRIME,9,ESPN,0,1
CIN,MIN,Sat,PRIME,15,NFL,0,1
CIN,MIN,Sat,PRIME,16,NFL,0,0
CIN,MIN,Sun,EARLY,1,CBS,0,1
CIN,MIN,Sun,EARLY,10,CBS,0,0
CIN,MIN,Sun,EARLY,11,CBS,0,1
CIN,MIN,Sun,EARLY,12,CBS,0,1
CIN,MIN,Sun,EARLY,13,CBS,0,1
CIN,MIN,Sun,EARLY,14,CBS,0,1
CIN,MIN,Sun,EARLY,15,CBS,0,1
CIN,MIN,Sun,EARLY,16,CBS,0,1
CIN,MIN,Sun,EARLY,17,CBS,0,1
CIN,MIN,Sun,EARLY,2,CBS,0,1
CIN,MIN,Sun,EARLY,3,CBS,0,1
CIN,MIN,Sun,EARLY,4,CBS,0,1
CIN,MIN,Sun,EARLY,5,CBS,0,1
CIN,MIN,Sun,EARLY,6,CBS,0,1
CIN,MIN,Sun,EARLY,7,CBS,0,1
CIN,MIN,Sun,EARLY,8,CBS,0,1
CIN,MIN,Sun,EARLY,9,CBS,0,1
CIN,MIN,Sun,EARLY,1,FOX,0,1
CIN,MIN,Sun,EARLY,10,FOX,0,0
CIN,MIN,Sun,EARLY,11,FOX,0,1
CIN,MIN,Sun,EARLY,12,FOX,0,1
CIN,MIN,Sun,EARLY,13,FOX,0,1
CIN,MIN,Sun,EARLY,14,FOX,0,1
CIN,MIN,Sun,EARLY,15,FOX,0,1
CIN,MIN,Sun,EARLY,16,FOX,0,1
CIN,MIN,Sun,EARLY,17,FOX,0,0
CIN,MIN,Sun,EARLY,2,FOX,0,1
CIN,MIN,Sun,EARLY,3,FOX,0,1
CIN,MIN,Sun,EARLY,4,FOX,0,1
CIN,MIN,Sun,EARLY,5,FOX,0,1
CIN,MIN,Sun,EARLY,6,FOX,0,1
CIN,MIN,Sun,EARLY,7,FOX,0,1
CIN,MIN,Sun,EARLY,8,FOX,0,1
CIN,MIN,Sun,EARLY,9,FOX,0,1
CIN,MIN,Thu,PRIME,1,NFL,0,0
CIN,MIN,Thu,PRIME,10,NFL,0,0
CIN,MIN,Thu,PRIME,11,NFL,0,0
CIN,MIN,Thu,PRIME,12,NFL,0,0
CIN,MIN,Thu,PRIME,13,NFL,0,0
CIN,MIN,Thu,PRIME,14,NFL,0,0
CIN,MIN,Thu,PRIME,15,NFL,0,0
CIN,MIN,Thu,PRIME,16,NFL,0,0
CIN,MIN,Thu,PRIME,2,NFL,0,0
CIN,MIN,Thu,PRIME,3,NFL,0,0
CIN,MIN,Thu,PRIME,4,NFL,0,0
CIN,MIN,Thu,PRIME,5,NFL,0,0
CIN,MIN,Thu,PRIME,6,NFL,0,0
CIN,MIN,Thu,PRIME,7,NFL,0,0
CIN,MIN,Thu,PRIME,8,NFL,0,0
CIN,MIN,Thu,PRIME,9,NFL,0,0
CIN,PIT,Mon,PRIME,1,ESPN,0,0
CIN,PIT,Mon,PRIME,10,ESPN,0,1
CIN,PIT,Mon,PRIME,11,ESPN,0,0
CIN,PIT,Mon,PRIME,12,ESPN,0,1
CIN,PIT,Mon,PRIME,13,ESPN,0,1
CIN,PIT,Mon,PRIME,14,ESPN,0,1
CIN,PIT,Mon,PRIME,15,ESPN,0,1
CIN,PIT,Mon,PRIME,16,ESPN,0,0
CIN,PIT,Mon,PRIME,2,ESPN,0,0
CIN,PIT,Mon,PRIME,3,ESPN,0,1
CIN,PIT,Mon,PRIME,4,ESPN,0,1
CIN,PIT,Mon,PRIME,5,ESPN,0,0
CIN,PIT,Mon,PRIME,6,ESPN,0,0
CIN,PIT,Mon,PRIME,7,ESPN,0,1
CIN,PIT,Mon,PRIME,8,ESPN,0,1
CIN,PIT,Mon,PRIME,9,ESPN,0,1
CIN,PIT,Sat,PRIME,15,NFL,0,0
CIN,PIT,Sat,PRIME,16,NFL,0,0
CIN,PIT,Sun,EARLY,1,CBS,0,1
CIN,PIT,Sun,EARLY,10,CBS,0,1
CIN,PIT,Sun,EARLY,11,CBS,0,0
CIN,PIT,Sun,EARLY,12,CBS,0,1
CIN,PIT,Sun,EARLY,13,CBS,0,1
CIN,PIT,Sun,EARLY,14,CBS,0,1
CIN,PIT,Sun,EARLY,15,CBS,0,1
CIN,PIT,Sun,EARLY,16,CBS,0,1
CIN,PIT,Sun,EARLY,17,CBS,0,1
CIN,PIT,Sun,EARLY,2,CBS,0,1
CIN,PIT,Sun,EARLY,3,CBS,0,0
CIN,PIT,Sun,EARLY,4,CBS,0,1
CIN,PIT,Sun,EARLY,5,CBS,0,1
CIN,PIT,Sun,EARLY,6,CBS,0,1
CIN,PIT,Sun,EARLY,7,CBS,0,1
CIN,PIT,Sun,EARLY,8,CBS,0,1
CIN,PIT,Sun,EARLY,9,CBS,0,1
CIN,PIT,Thu,PRIME,1,NFL,0,0
CIN,PIT,Thu,PRIME,10,NFL,0,0
CIN,PIT,Thu,PRIME,11,NFL,0,0
CIN,PIT,Thu,PRIME,12,NFL,0,0
CIN,PIT,Thu,PRIME,13,NFL,0,0
CIN,PIT,Thu,PRIME,14,NFL,0,0
CIN,PIT,Thu,PRIME,15,NFL,0,0
CIN,PIT,Thu,PRIME,16,NFL,0,0
CIN,PIT,Thu,PRIME,2,NFL,0,0
CIN,PIT,Thu,PRIME,3,NFL,0,0
CIN,PIT,Thu,PRIME,4,NFL,0,0
CIN,PIT,Thu,PRIME,5,NFL,0,0
CIN,PIT,Thu,PRIME,6,NFL,0,0
CIN,PIT,Thu,PRIME,7,NFL,0,0
CIN,PIT,Thu,PRIME,8,NFL,0,0
CIN,PIT,Thu,PRIME,9,NFL,0,0
CIN,TEN,Sun,EARLY,1,CBS,0,1
CIN,TEN,Sun,EARLY,10,CBS,0,1
CIN,TEN,Sun,EARLY,11,CBS,0,1
CIN,TEN,Sun,EARLY,12,CBS,0,1
CIN,TEN,Sun,EARLY,13,CBS,0,1
CIN,TEN,Sun,EARLY,14,CBS,0,1
CIN,TEN,Sun,EARLY,15,CBS,0,1
CIN,TEN,Sun,EARLY,16,CBS,0,1
CIN,TEN,Sun,EARLY,17,CBS,0,1
CIN,TEN,Sun,EARLY,2,CBS,0,1
CIN,TEN,Sun,EARLY,3,CBS,0,1
CIN,TEN,Sun,EARLY,4,CBS,0,1
CIN,TEN,Sun,EARLY,5,CBS,0,1
CIN,TEN,Sun,EARLY,6,CBS,0,1
CIN,TEN,Sun,EARLY,7,CBS,0,1
CIN,TEN,Sun,EARLY,8,CBS,0,1
CIN,TEN,Sun,EARLY,9,CBS,0,1
CIN,TEN,Sun,EARLY,1,FOX,0,1
CIN,TEN,Sun,EARLY,10,FOX,0,1
CIN,TEN,Sun,EARLY,11,FOX,0,1
CIN,TEN,Sun,EARLY,12,FOX,0,1
CIN,TEN,Sun,EARLY,13,FOX,0,1
CIN,TEN,Sun,EARLY,14,FOX,0,1
CIN,TEN,Sun,EARLY,15,FOX,0,1
CIN,TEN,Sun,EARLY,16,FOX,0,1
CIN,TEN,Sun,EARLY,17,FOX,0,0
CIN,TEN,Sun,EARLY,2,FOX,0,1
CIN,TEN,Sun,EARLY,3,FOX,0,1
CIN,TEN,Sun,EARLY,4,FOX,0,1
CIN,TEN,Sun,EARLY,5,FOX,0,1
CIN,TEN,Sun,EARLY,6,FOX,0,1
CIN,TEN,Sun,EARLY,7,FOX,0,1
CIN,TEN,Sun,EARLY,8,FOX,0,1
CIN,TEN,Sun,EARLY,9,FOX,0,1
CLE,BAL,Sun,EARLY,1,CBS,0,1
CLE,BAL,Sun,EARLY,10,CBS,0,1
CLE,BAL,Sun,EARLY,11,CBS,0,1
CLE,BAL,Sun,EARLY,12,CBS,0,1
CLE,BAL,Sun,EARLY,13,CBS,0,1
CLE,BAL,Sun,EARLY,14,CBS,0,1
CLE,BAL,Sun,EARLY,15,CBS,0,1
CLE,BAL,Sun,EARLY,16,CBS,0,1
CLE,BAL,Sun,EARLY,17,CBS,0,1
CLE,BAL,Sun,EARLY,2,CBS,0,1
CLE,BAL,Sun,EARLY,3,CBS,0,0
CLE,BAL,Sun,EARLY,4,CBS,0,1
CLE,BAL,Sun,EARLY,5,CBS,0,0
CLE,BAL,Sun,EARLY,6,CBS,0,1
CLE,BAL,Sun,EARLY,7,CBS,0,1
CLE,BAL,Sun,EARLY,8,CBS,0,1
CLE,BAL,Sun,EARLY,9,CBS,0,1
CLE,BAL,Sun,EARLY,1,FOX,0,1
CLE,BAL,Sun,EARLY,10,FOX,0,1
CLE,BAL,Sun,EARLY,11,FOX,0,1
CLE,BAL,Sun,EARLY,12,FOX,0,1
CLE,BAL,Sun,EARLY,13,FOX,0,1
CLE,BAL,Sun,EARLY,14,FOX,0,1
CLE,BAL,Sun,EARLY,15,FOX,0,1
CLE,BAL,Sun,EARLY,16,FOX,0,1
CLE,BAL,Sun,EARLY,17,FOX,0,0
CLE,BAL,Sun,EARLY,2,FOX,0,1
CLE,BAL,Sun,EARLY,3,FOX,0,0
CLE,BAL,Sun,EARLY,4,FOX,0,1
CLE,BAL,Sun,EARLY,5,FOX,0,0
CLE,BAL,Sun,EARLY,6,FOX,0,1
CLE,BAL,Sun,EARLY,7,FOX,0,1
CLE,BAL,Sun,EARLY,8,FOX,0,1
CLE,BAL,Sun,EARLY,9,FOX,0,1
CLE,CHI,Sun,EARLY,1,CBS,0,1
CLE,CHI,Sun,EARLY,10,CBS,0,1
CLE,CHI,Sun,EARLY,11,CBS,0,1
CLE,CHI,Sun,EARLY,12,CBS,0,1
CLE,CHI,Sun,EARLY,13,CBS,0,1
CLE,CHI,Sun,EARLY,14,CBS,0,1
CLE,CHI,Sun,EARLY,15,CBS,0,1
CLE,CHI,Sun,EARLY,16,CBS,0,1
CLE,CHI,Sun,EARLY,17,CBS,0,1
CLE,CHI,Sun,EARLY,2,CBS,0,1
CLE,CHI,Sun,EARLY,3,CBS,0,1
CLE,CHI,Sun,EARLY,4,CBS,0,1
CLE,CHI,Sun,EARLY,5,CBS,0,0
CLE,CHI,Sun,EARLY,6,CBS,0,1
CLE,CHI,Sun,EARLY,7,CBS,0,1
CLE,CHI,Sun,EARLY,8,CBS,0,1
CLE,CHI,Sun,EARLY,9,CBS,0,1
CLE,CHI,Sun,EARLY,1,FOX,0,1
CLE,CHI,Sun,EARLY,10,FOX,0,1
CLE,CHI,Sun,EARLY,11,FOX,0,1
CLE,CHI,Sun,EARLY,12,FOX,0,1
CLE,CHI,Sun,EARLY,13,FOX,0,1
CLE,CHI,Sun,EARLY,14,FOX,0,1
CLE,CHI,Sun,EARLY,15,FOX,0,1
CLE,CHI,Sun,EARLY,16,FOX,0,1
CLE,CHI,Sun,EARLY,17,FOX,0,0
CLE,CHI,Sun,EARLY,2,FOX,0,1
CLE,CHI,Sun,EARLY,3,FOX,0,1
CLE,CHI,Sun,EARLY,4,FOX,0,1
CLE,CHI,Sun,EARLY,5,FOX,0,0
CLE,CHI,Sun,EARLY,6,FOX,0,1
CLE,CHI,Sun,EARLY,7,FOX,0,1
CLE,CHI,Sun,EARLY,8,FOX,0,1
CLE,CHI,Sun,EARLY,9,FOX,0,1
CLE,CIN,Sun,EARLY,1,CBS,0,1
CLE,CIN,Sun,EARLY,10,CBS,0,1
CLE,CIN,Sun,EARLY,11,CBS,0,1
CLE,CIN,Sun,EARLY,12,CBS,0,1
CLE,CIN,Sun,EARLY,13,CBS,0,1
CLE,CIN,Sun,EARLY,14,CBS,0,1
CLE,CIN,Sun,EARLY,15,CBS,0,1
CLE,CIN,Sun,EARLY,16,CBS,0,1
CLE,CIN,Sun,EARLY,17,CBS,0,1
CLE,CIN,Sun,EARLY,2,CBS,0,0
CLE,CIN,Sun,EARLY,3,CBS,0,0
CLE,CIN,Sun,EARLY,4,CBS,0,1
CLE,CIN,Sun,EARLY,5,CBS,0,1
CLE,CIN,Sun,EARLY,6,CBS,0,1
CLE,CIN,Sun,EARLY,7,CBS,0,1
CLE,CIN,Sun,EARLY,8,CBS,0,1
CLE,CIN,Sun,EARLY,9,CBS,0,1
CLE,CIN,Sun,EARLY,1,FOX,0,1
CLE,CIN,Sun,EARLY,10,FOX,0,1
CLE,CIN,Sun,EARLY,11,FOX,0,1
CLE,CIN,Sun,EARLY,12,FOX,0,1
CLE,CIN,Sun,EARLY,13,FOX,0,1
CLE,CIN,Sun,EARLY,14,FOX,0,1
CLE,CIN,Sun,EARLY,15,FOX,0,1
CLE,CIN,Sun,EARLY,16,FOX,0,1
CLE,CIN,Sun,EARLY,17,FOX,0,0
CLE,CIN,Sun,EARLY,2,FOX,0,0
CLE,CIN,Sun,EARLY,3,FOX,0,0
CLE,CIN,Sun,EARLY,4,FOX,0,1
CLE,CIN,Sun,EARLY,5,FOX,0,1
CLE,CIN,Sun,EARLY,6,FOX,0,1
CLE,CIN,Sun,EARLY,7,FOX,0,1
CLE,CIN,Sun,EARLY,8,FOX,0,1
CLE,CIN,Sun,EARLY,9,FOX,0,1
CLE,DET,Sun,EARLY,1,CBS,0,1
CLE,DET,Sun,EARLY,10,CBS,0,1
CLE,DET,Sun,EARLY,11,CBS,0,1
CLE,DET,Sun,EARLY,12,CBS,0,1
CLE,DET,Sun,EARLY,13,CBS,0,1
CLE,DET,Sun,EARLY,14,CBS,0,1
CLE,DET,Sun,EARLY,15,CBS,0,1
CLE,DET,Sun,EARLY,16,CBS,0,1
CLE,DET,Sun,EARLY,17,CBS,0,1
CLE,DET,Sun,EARLY,2,CBS,0,1
CLE,DET,Sun,EARLY,3,CBS,0,1
CLE,DET,Sun,EARLY,4,CBS,0,1
CLE,DET,Sun,EARLY,5,CBS,0,1
CLE,DET,Sun,EARLY,6,CBS,0,1
CLE,DET,Sun,EARLY,7,CBS,0,1
CLE,DET,Sun,EARLY,8,CBS,0,1
CLE,DET,Sun,EARLY,9,CBS,0,1
CLE,DET,Sun,EARLY,1,FOX,0,1
CLE,DET,Sun,EARLY,10,FOX,0,1
CLE,DET,Sun,EARLY,11,FOX,0,1
CLE,DET,Sun,EARLY,12,FOX,0,1
CLE,DET,Sun,EARLY,13,FOX,0,1
CLE,DET,Sun,EARLY,14,FOX,0,1
CLE,DET,Sun,EARLY,15,FOX,0,1
CLE,DET,Sun,EARLY,16,FOX,0,1
CLE,DET,Sun,EARLY,17,FOX,0,0
CLE,DET,Sun,EARLY,2,FOX,0,1
CLE,DET,Sun,EARLY,3,FOX,0,1
CLE,DET,Sun,EARLY,4,FOX,0,1
CLE,DET,Sun,EARLY,5,FOX,0,1
CLE,DET,Sun,EARLY,6,FOX,0,1
CLE,DET,Sun,EARLY,7,FOX,0,1
CLE,DET,Sun,EARLY,8,FOX,0,1
CLE,DET,Sun,EARLY,9,FOX,0,1
CLE,HOU,Sun,EARLY,1,CBS,0,1
CLE,HOU,Sun,EARLY,10,CBS,0,0
CLE,HOU,Sun,EARLY,11,CBS,0,1
CLE,HOU,Sun,EARLY,12,CBS,0,1
CLE,HOU,Sun,EARLY,13,CBS,0,0
CLE,HOU,Sun,EARLY,14,CBS,0,1
CLE,HOU,Sun,EARLY,15,CBS,0,1
CLE,HOU,Sun,EARLY,16,CBS,0,1
CLE,HOU,Sun,EARLY,17,CBS,0,1
CLE,HOU,Sun,EARLY,2,CBS,0,1
CLE,HOU,Sun,EARLY,3,CBS,0,0
CLE,HOU,Sun,EARLY,4,CBS,0,1
CLE,HOU,Sun,EARLY,5,CBS,0,1
CLE,HOU,Sun,EARLY,6,CBS,0,1
CLE,HOU,Sun,EARLY,7,CBS,0,0
CLE,HOU,Sun,EARLY,8,CBS,0,1
CLE,HOU,Sun,EARLY,9,CBS,0,1
CLE,HOU,Sun,EARLY,1,FOX,0,1
CLE,HOU,Sun,EARLY,10,FOX,0,0
CLE,HOU,Sun,EARLY,11,FOX,0,1
CLE,HOU,Sun,EARLY,12,FOX,0,1
CLE,HOU,Sun,EARLY,13,FOX,0,0
CLE,HOU,Sun,EARLY,14,FOX,0,1
CLE,HOU,Sun,EARLY,15,FOX,0,1
CLE,HOU,Sun,EARLY,16,FOX,0,1
CLE,HOU,Sun,EARLY,17,FOX,0,0
CLE,HOU,Sun,EARLY,2,FOX,0,1
CLE,HOU,Sun,EARLY,3,FOX,0,0
CLE,HOU,Sun,EARLY,4,FOX,0,1
CLE,HOU,Sun,EARLY,5,FOX,0,1
CLE,HOU,Sun,EARLY,6,FOX,0,1
CLE,HOU,Sun,EARLY,7,FOX,0,0
CLE,HOU,Sun,EARLY,8,FOX,0,1
CLE,HOU,Sun,EARLY,9,FOX,0,1
CLE,IND,Sun,EARLY,1,CBS,0,1
CLE,IND,Sun,EARLY,10,CBS,0,1
CLE,IND,Sun,EARLY,11,CBS,0,0
CLE,IND,Sun,EARLY,12,CBS,0,1
CLE,IND,Sun,EARLY,13,CBS,0,1
CLE,IND,Sun,EARLY,14,CBS,0,1
CLE,IND,Sun,EARLY,15,CBS,0,1
CLE,IND,Sun,EARLY,16,CBS,0,1
CLE,IND,Sun,EARLY,17,CBS,0,1
CLE,IND,Sun,EARLY,2,CBS,0,1
CLE,IND,Sun,EARLY,3,CBS,0,1
CLE,IND,Sun,EARLY,4,CBS,0,1
CLE,IND,Sun,EARLY,5,CBS,0,1
CLE,IND,Sun,EARLY,6,CBS,0,0
CLE,IND,Sun,EARLY,7,CBS,0,1
CLE,IND,Sun,EARLY,8,CBS,0,0
CLE,IND,Sun,EARLY,9,CBS,0,1
CLE,IND,Sun,EARLY,1,FOX,0,1
CLE,IND,Sun,EARLY,10,FOX,0,1
CLE,IND,Sun,EARLY,11,FOX,0,0
CLE,IND,Sun,EARLY,12,FOX,0,1
CLE,IND,Sun,EARLY,13,FOX,0,1
CLE,IND,Sun,EARLY,14,FOX,0,1
CLE,IND,Sun,EARLY,15,FOX,0,1
CLE,IND,Sun,EARLY,16,FOX,0,1
CLE,IND,Sun,EARLY,17,FOX,0,0
CLE,IND,Sun,EARLY,2,FOX,0,1
CLE,IND,Sun,EARLY,3,FOX,0,1
CLE,IND,Sun,EARLY,4,FOX,0,1
CLE,IND,Sun,EARLY,5,FOX,0,1
CLE,IND,Sun,EARLY,6,FOX,0,0
CLE,IND,Sun,EARLY,7,FOX,0,1
CLE,IND,Sun,EARLY,8,FOX,0,0
CLE,IND,Sun,EARLY,9,FOX,0,1
CLE,LAC,Sun,LATE,1,CBS,0,1
CLE,LAC,Sun,LATE,10,CBS,0,1
CLE,LAC,Sun,LATE,11,CBS,0,1
CLE,LAC,Sun,LATE,12,CBS,0,0
CLE,LAC,Sun,LATE,13,CBS,0,1
CLE,LAC,Sun,LATE,14,CBS,0,1
CLE,LAC,Sun,LATE,15,CBS,0,1
CLE,LAC,Sun,LATE,16,CBS,0,1
CLE,LAC,Sun,LATE,17,CBS,0,1
CLE,LAC,Sun,LATE,2,CBS,0,1
CLE,LAC,Sun,LATE,3,CBS,0,1
CLE,LAC,Sun,LATE,4,CBS,0,1
CLE,LAC,Sun,LATE,5,CBS,0,1
CLE,LAC,Sun,LATE,6,CBS,0,0
CLE,LAC,Sun,LATE,7,CBS,0,1
CLE,LAC,Sun,LATE,8,CBS,0,0
CLE,LAC,Sun,LATE,9,CBS,0,0
CLE,LAC,Sun,LATE,1,FOX,0,1
CLE,LAC,Sun,LATE,10,FOX,0,1
CLE,LAC,Sun,LATE,11,FOX,0,1
CLE,LAC,Sun,LATE,12,FOX,0,0
CLE,LAC,Sun,LATE,13,FOX,0,1
CLE,LAC,Sun,LATE,14,FOX,0,1
CLE,LAC,Sun,LATE,15,FOX,0,1
CLE,LAC,Sun,LATE,16,FOX,0,1
CLE,LAC,Sun,LATE,17,FOX,0,0
CLE,LAC,Sun,LATE,2,FOX,0,1
CLE,LAC,Sun,LATE,3,FOX,0,1
CLE,LAC,Sun,LATE,4,FOX,0,1
CLE,LAC,Sun,LATE,5,FOX,0,1
CLE,LAC,Sun,LATE,6,FOX,0,0
CLE,LAC,Sun,LATE,7,FOX,0,1
CLE,LAC,Sun,LATE,8,FOX,0,0
CLE,LAC,Sun,LATE,9,FOX,0,0
CLE,PIT,Sun,EARLY,1,CBS,0,1
CLE,PIT,Sun,EARLY,10,CBS,0,1
CLE,PIT,Sun,EARLY,11,CBS,0,0
CLE,PIT,Sun,EARLY,12,CBS,0,1
CLE,PIT,Sun,EARLY,13,CBS,0,1
CLE,PIT,Sun,EARLY,14,CBS,0,1
CLE,PIT,Sun,EARLY,15,CBS,0,1
CLE,PIT,Sun,EARLY,16,CBS,0,1
CLE,PIT,Sun,EARLY,17,CBS,0,1
CLE,PIT,Sun,EARLY,2,CBS,0,1
CLE,PIT,Sun,EARLY,3,CBS,0,0
CLE,PIT,Sun,EARLY,4,CBS,0,1
CLE,PIT,Sun,EARLY,5,CBS,0,1
CLE,PIT,Sun,EARLY,6,CBS,0,1
CLE,PIT,Sun,EARLY,7,CBS,0,1
CLE,PIT,Sun,EARLY,8,CBS,0,1
CLE,PIT,Sun,EARLY,9,CBS,0,1
DAL,ARZ,Mon,PRIME,1,ESPN,0,0
DAL,ARZ,Mon,PRIME,10,ESPN,0,0
DAL,ARZ,Mon,PRIME,11,ESPN,0,0
DAL,ARZ,Mon,PRIME,12,ESPN,0,0
DAL,ARZ,Mon,PRIME,13,ESPN,0,0
DAL,ARZ,Mon,PRIME,14,ESPN,0,0
DAL,ARZ,Mon,PRIME,15,ESPN,0,0
DAL,ARZ,Mon,PRIME,16,ESPN,0,0
DAL,ARZ,Mon,PRIME,2,ESPN,0,0
DAL,ARZ,Mon,PRIME,3,ESPN,0,1
DAL,ARZ,Mon,PRIME,4,ESPN,0,1
DAL,ARZ,Mon,PRIME,5,ESPN,0,0
DAL,ARZ,Mon,PRIME,6,ESPN,0,1
DAL,ARZ,Mon,PRIME,7,ESPN,0,0
DAL,ARZ,Mon,PRIME,8,ESPN,0,0
DAL,ARZ,Mon,PRIME,9,ESPN,0,1
DAL,ARZ,Sun,LATE,1,FOX,0,1
DAL,ARZ,Sun,LATE,10,FOX,0,1
DAL,ARZ,Sun,LATE,11,FOX,0,1
DAL,ARZ,Sun,LATE,12,FOX,0,1
DAL,ARZ,Sun,LATE,13,FOX,0,1
DAL,ARZ,Sun,LATE,14,FOX,0,1
DAL,ARZ,Sun,LATE,15,FOX,0,1
DAL,ARZ,Sun,LATE,16,FOX,0,1
DAL,ARZ,Sun,LATE,17,FOX,0,0
DAL,ARZ,Sun,LATE,2,FOX,0,1
DAL,ARZ,Sun,LATE,3,FOX,0,1
DAL,ARZ,Sun,LATE,4,FOX,0,1
DAL,ARZ,Sun,LATE,5,FOX,0,1
DAL,ARZ,Sun,LATE,6,FOX,0,1
DAL,ARZ,Sun,LATE,7,FOX,0,1
DAL,ARZ,Sun,LATE,8,FOX,0,1
DAL,ARZ,Sun,LATE,9,FOX,0,1
DAL,ATL,Sun,DBLH,1,FOX,0,0
DAL,ATL,Sun,DBLH,10,FOX,0,1
DAL,ATL,Sun,DBLH,11,FOX,0,1
DAL,ATL,Sun,DBLH,12,FOX,0,1
DAL,ATL,Sun,DBLH,13,FOX,0,1
DAL,ATL,Sun,DBLH,14,FOX,0,1
DAL,ATL,Sun,DBLH,15,FOX,0,1
DAL,ATL,Sun,DBLH,16,FOX,0,0
DAL,ATL,Sun,DBLH,2,FOX,0,1
DAL,ATL,Sun,DBLH,3,FOX,0,1
DAL,ATL,Sun,DBLH,4,FOX,0,1
DAL,ATL,Sun,DBLH,5,FOX,0,1
DAL,ATL,Sun,DBLH,6,FOX,0,1
DAL,ATL,Sun,DBLH,7,FOX,0,0
DAL,ATL,Sun,DBLH,8,FOX,0,1
DAL,ATL,Sun,DBLH,9,FOX,0,1
DAL,ATL,Sun,EARLY,1,FOX,0,0
DAL,ATL,Sun,EARLY,10,FOX,0,1
DAL,ATL,Sun,EARLY,11,FOX,0,1
DAL,ATL,Sun,EARLY,12,FOX,0,1
DAL,ATL,Sun,EARLY,13,FOX,0,1
DAL,ATL,Sun,EARLY,14,FOX,0,1
DAL,ATL,Sun,EARLY,15,FOX,0,1
DAL,ATL,Sun,EARLY,16,FOX,0,1
DAL,ATL,Sun,EARLY,17,FOX,0,1
DAL,ATL,Sun,EARLY,2,FOX,0,1
DAL,ATL,Sun,EARLY,3,FOX,0,1
DAL,ATL,Sun,EARLY,4,FOX,0,1
DAL,ATL,Sun,EARLY,5,FOX,0,1
DAL,ATL,Sun,EARLY,6,FOX,0,1
DAL,ATL,Sun,EARLY,7,FOX,0,0
DAL,ATL,Sun,EARLY,8,FOX,0,1
DAL,ATL,Sun,EARLY,9,FOX,0,1
DAL,ATL,Sun,PRIME,1,NBC,0,0
DAL,ATL,Sun,PRIME,10,NBC,0,0
DAL,ATL,Sun,PRIME,11,NBC,0,0
DAL,ATL,Sun,PRIME,12,NBC,0,0
DAL,ATL,Sun,PRIME,13,NBC,0,0
DAL,ATL,Sun,PRIME,14,NBC,0,0
DAL,ATL,Sun,PRIME,15,NBC,0,0
DAL,ATL,Sun,PRIME,16,NBC,0,0
DAL,ATL,Sun,PRIME,17,NBC,0,0
DAL,ATL,Sun,PRIME,2,NBC,0,0
DAL,ATL,Sun,PRIME,3,NBC,0,0
DAL,ATL,Sun,PRIME,4,NBC,0,0
DAL,ATL,Sun,PRIME,5,NBC,0,0
DAL,ATL,Sun,PRIME,6,NBC,0,0
DAL,ATL,Sun,PRIME,7,NBC,0,0
DAL,ATL,Sun,PRIME,8,NBC,0,0
DAL,ATL,Sun,PRIME,9,NBC,0,0
DAL,ATL,Thu,PRIME,1,NBC,0,0
DAL,ATL,Thu,PRIME,12,NBC,0,0
DAL,DEN,Sun,DBLH,1,FOX,0,1
DAL,DEN,Sun,DBLH,10,FOX,0,1
DAL,DEN,Sun,DBLH,11,FOX,0,1
DAL,DEN,Sun,DBLH,12,FOX,0,1
DAL,DEN,Sun,DBLH,13,FOX,0,0
DAL,DEN,Sun,DBLH,14,FOX,0,1
DAL,DEN,Sun,DBLH,15,FOX,0,1
DAL,DEN,Sun,DBLH,16,FOX,0,1
DAL,DEN,Sun,DBLH,2,FOX,0,1
DAL,DEN,Sun,DBLH,3,FOX,0,1
DAL,DEN,Sun,DBLH,4,FOX,0,1
DAL,DEN,Sun,DBLH,5,FOX,0,1
DAL,DEN,Sun,DBLH,6,FOX,0,1
DAL,DEN,Sun,DBLH,7,FOX,0,1
DAL,DEN,Sun,DBLH,8,FOX,0,1
DAL,DEN,Sun,DBLH,9,FOX,0,1
DAL,DEN,Sun,LATE,1,FOX,0,1
DAL,DEN,Sun,LATE,10,FOX,0,1
DAL,DEN,Sun,LATE,11,FOX,0,1
DAL,DEN,Sun,LATE,12,FOX,0,1
DAL,DEN,Sun,LATE,13,FOX,0,0
DAL,DEN,Sun,LATE,14,FOX,0,1
DAL,DEN,Sun,LATE,15,FOX,0,1
DAL,DEN,Sun,LATE,16,FOX,0,1
DAL,DEN,Sun,LATE,17,FOX,0,1
DAL,DEN,Sun,LATE,2,FOX,0,1
